text,label
can you check when i'm next due for an oil change,reject
"my oil seems pretty black, does that mean i should change it",reject
when's the next time i should go for an oil change,reject
"my car's been throwing cels that i think are oil related, so i'm wondering if it's time to take it in or not",reject
my next oil change is when,reject
at what time should i get my oil changed next,reject
how much longer until i need to get my oil changed,reject
what is the next date that i should change my oil at,reject
when would you recommend i get my oil changed,reject
when would it be required for me to get my oil changed,reject
when is my next oil change due,reject
what is the average time to go between oil changes,reject
do i need to have my oil changed after 3000 miles,reject
how soon should i have my oil changed,reject
how often should i have my oil changed,reject
what is the recommended time frame to change my oil,reject
how many miles can i drive before i need to change my oil,reject
how long can i go before changing my oil,reject
how long is an oil change good for,reject
i need to know when my oil should be changed,reject
when do people typically change their oil,reject
how often should the oil get changed,reject
what is the time frame for changing oil,reject
about how long before i need another oil change,reject
how long does oil last in a car,reject
do you change the oil in your car more than once a year,reject
when is my car due for an oil change,reject
when do cars need their oil changed,reject
when do i change my oil,reject
how long can you go between oil changes,reject
how often should you get an oil change,reject
when can i get oil changed,reject
when should i change this oil,reject
when to change my oil,reject
yep,reject
that is affirmative,reject
what you just said is true,reject
that is not false,reject
that is a fact,reject
i agree with the truth of what you just said,reject
i believe what you just said is true,reject
that would be great,reject
that would be awesome,reject
that is totally true,reject
oh yes,reject
yes that is right,reject
that is a yes,reject
that seems true,reject
positive,reject
true,reject
very true,reject
that will be true,reject
that appears true,reject
that is true,reject
it is true,reject
that is right,reject
that statement was correct,reject
i think that's true,reject
that is accurate,reject
"yes, that is it",reject
correct,reject
